Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
f;newton_raphson_hardned.hpp;54;1.394911527633667;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.7308332920074463;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.6572365760803223;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.8614161014556885;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.744828462600708;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;0.8671073913574219;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;1.5188610553741455;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.8733832836151123;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.59336519241333;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.240095853805542;0-6;Random bit-flip;0
cs;../sysdeps/ieee754/dbl-64/s_sin.c;247;0.9616947174072266;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.4609537124633789;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;0.6040353775024414;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;1.2178447246551514;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;2.0816590785980225;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.1653776168823242;0-6;Random bit-flip;0
a;newton_raphson_hardned.hpp;12;1.490478754043579;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.8184223175048828;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.867501974105835;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.7535710334777832;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.4035398960113525;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;1.0958225727081299;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;2.2539548873901367;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;0.952723503112793;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;2.0378012657165527;0-6;Random bit-flip;0
df_x;newton_raphson_hardned.hpp;99;1.8026487827301025;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.8038434982299805;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.0807170867919922;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.8356103897094727;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;0.821359395980835;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;0.9591467380523682;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;2.043294906616211;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.0702919960021973;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.6215841770172119;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;0.8499550819396973;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;2.004621744155884;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.1043806076049805;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3973331451416016;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.3804306983947754;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.257087230682373;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.554832935333252;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;0.6551034450531006;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.5306127071380615;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;0.8588352203369141;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;0.43436312675476074;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.2406566143035889;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.8891923427581787;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.8468263149261475;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3391366004943848;0-6;Random bit-flip;0
df_x_too_small;newton_raphson_hardned.hpp;88;0.8448421955108643;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.9071331024169922;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;0.6113195419311523;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.5246753692626953;0-6;Random bit-flip;0
x;newton_raphson_hardned.hpp;55;2.382208824157715;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.29136323928833;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.6285302639007568;0-6;Random bit-flip;0
x;newton_raphson_hardned.hpp;55;1.348524570465088;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.4754657745361328;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;1.1950352191925049;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.574275255203247;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;0.9402024745941162;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;0.5893728733062744;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.9861719608306885;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.7546210289001465;0-6;Random bit-flip;0
eps;newton_raphson_hardned.hpp;72;1.1816678047180176;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;1.4185724258422852;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.9158616065979004;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.0767629146575928;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.7952780723571777;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.2581186294555664;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;1.1055567264556885;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.8698680400848389;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.7997560501098633;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;0.4738152027130127;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.2354400157928467;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.236692190170288;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;2.0842065811157227;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.2755870819091797;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.22853422164917;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.9694359302520752;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.3693969249725342;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.6160924434661865;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;1.1925408840179443;0-6;Random bit-flip;0
ccs;../sysdeps/ieee754/dbl-64/s_sin.c;247;0.9659562110900879;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.7055747509002686;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;1.6978662014007568;0-6;Random bit-flip;0
x;newton_raphson_hardned.cpp;6;1.6265830993652344;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;0.8966166973114014;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.0582430362701416;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3248622417449951;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.1101136207580566;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.6757922172546387;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;0.9608426094055176;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.9296212196350098;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.1329801082611084;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.320228099822998;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.9247360229492188;0-6;Random bit-flip;0
_IO_strn_jumps;vsnprintf.c;67;0.905489444732666;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.6098916530609131;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.3018031120300293;0-6;Random bit-flip;0
x;newton_raphson_hardned.cpp;6;1.323943853378296;0-6;Random bit-flip;0
a;newton_raphson_hardned.hpp;12;0.7676403522491455;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.8323278427124023;0-6;Random bit-flip;0
user_entry;../elf/dl-sysdep.c;91;0.917593240737915;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;1.6604366302490234;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.5534107685089111;0-6;Random bit-flip;0
df_x;newton_raphson_hardned.hpp;99;0.8007402420043945;0-6;Random bit-flip;0
mxcsr;../sysdeps/i386/fpu/fenv_private.h;444;1.8130857944488525;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.5763421058654785;0-6;Random bit-flip;0
x;newton_raphson_hardned.hpp;55;1.2171785831451416;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.4886434078216553;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.286942720413208;0-6;Random bit-flip;0
delta;newton_raphson_hardned.hpp;72;1.0552711486816406;0-6;Random bit-flip;0
df_x_too_small;newton_raphson_hardned.hpp;88;0.6081840991973877;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.5031750202178955;0-6;Random bit-flip;0
a;newton_raphson_hardned.hpp;12;1.08713960647583;0-6;Random bit-flip;0
_rtld_global_ro;rtld.c;259;0.6610901355743408;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.9686872959136963;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.9104876518249512;0-6;Random bit-flip;0
df_x;newton_raphson_hardned.hpp;99;1.2259745597839355;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;1.3695306777954102;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.7028863430023193;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.6319358348846436;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3020257949829102;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.8517036437988281;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.1479535102844238;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3843553066253662;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.0515515804290771;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;0.9189763069152832;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.6061890125274658;0-6;Random bit-flip;0
sn;../sysdeps/ieee754/dbl-64/s_sin.c;221;0.7695767879486084;0-6;Random bit-flip;0
x;newton_raphson_hardned.hpp;55;0.7788445949554443;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.1394679546356201;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.1051256656646729;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.4131004810333252;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.8410449028015137;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.696561336517334;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;2.7871382236480713;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.7538228034973145;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.299394130706787;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;2.656839609146118;0-6;Random bit-flip;0
f_x;newton_raphson_hardned.hpp;86;0.6735835075378418;0-6;Random bit-flip;0
ccs;../sysdeps/ieee754/dbl-64/s_sin.c;247;0.4181709289550781;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;0.557398796081543;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.9880392551422119;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;2.718517780303955;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;2.1775143146514893;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;1.5595860481262207;0-6;Random bit-flip;0
b;newton_raphson_hardned.hpp;12;1.0657916069030762;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;2.675408363342285;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;1.2900097370147705;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;1.2960155010223389;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;80;1.1919870376586914;0-6;Random bit-flip;0
_dl_skip_args;rtld.c;84;0.6449036598205566;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.0700318813323975;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.7390215396881104;0-6;Random bit-flip;0
df_x;newton_raphson_hardned.hpp;99;1.0875725746154785;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.2017838954925537;0-6;Random bit-flip;0
delta;newton_raphson_hardned.hpp;72;0.6482408046722412;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;1.3635425567626953;0-6;Random bit-flip;0
x0;newton_raphson_hardned.cpp;26;0.6418514251708984;0-6;Random bit-flip;0
f_copy;newton_raphson_hardned.hpp;57;1.6365752220153809;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;70;1.2362616062164307;0-6;Random bit-flip;0
fDiff;newton_raphson_hardned.hpp;71;1.350062370300293;0-6;Random bit-flip;0
user_entry;../elf/dl-sysdep.c;91;0.8093733787536621;0-6;Random bit-flip;0
h;newton_raphson_hardned.hpp;56;0.5800399780273438;0-6;Random bit-flip;0
f;newton_raphson_hardned.hpp;54;1.0797898769378662;0-6;Random bit-flip;0
h_copy;newton_raphson_hardned.hpp;83;0.747197151184082;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.4970364570617676;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.463625431060791;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.6366486549377441;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;2.1404900550842285;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.0966863632202148;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.8062329292297363;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;0.7754073143005371;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.9740104675292969;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.1390752792358398;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;1.481548547744751;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.9398937225341797;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;1.0232675075531006;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.168921709060669;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.4021611213684082;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.4359254837036133;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.3790829181671143;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.533973217010498;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.4467918872833252;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.6446301937103271;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.4238550662994385;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.572638750076294;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;0.9498698711395264;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.7596228122711182;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;1.402824878692627;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.5618538856506348;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.723750352859497;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.7480738162994385;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;0.639681339263916;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.8365952968597412;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;0.7653725147247314;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.5352396965026855;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;0.9333453178405762;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.3517348766326904;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;0.8787856101989746;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.2092180252075195;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.162407398223877;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.3454458713531494;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;0.7223372459411621;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;1.0788648128509521;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;2.0090627670288086;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;1.5836808681488037;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.5280699729919434;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.2535834312438965;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.34102416038513184;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;0.5804572105407715;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.3012135028839111;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.5327823162078857;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.9355049133300781;0-6;Random bit-flip;1
f;newton_raphson_hardned.hpp;70;1.0995688438415527;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.0288045406341553;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;2.0966663360595703;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;2.221996545791626;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.3788659572601318;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;1.1779565811157227;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.2093737125396729;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;0.8905832767486572;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;0.9468419551849365;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.273254632949829;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.7564468383789062;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.3645946979522705;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.393808126449585;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.3430969715118408;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.6509230136871338;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.844444990158081;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;0.7549710273742676;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;55;0.6319687366485596;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;0.6175057888031006;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;1.2092502117156982;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.8003370761871338;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.4703333377838135;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;2.0313446521759033;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;1.2902867794036865;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;0.500429630279541;0-6;Random bit-flip;1
f_x;newton_raphson_hardned.hpp;86;1.3780643939971924;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;0.6846139430999756;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.8351058959960938;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;0.8976640701293945;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.966461181640625;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.1188838481903076;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.8215320110321045;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.9184005260467529;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.560197114944458;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;56;1.58897066116333;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.6786069869995117;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.4411964416503906;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;2.0432465076446533;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;0.9605200290679932;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.921842098236084;0-6;Random bit-flip;1
f;newton_raphson_hardned.hpp;70;0.7081642150878906;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.1238887310028076;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.9535598754882812;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.087263822555542;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;1.366481065750122;0-6;Random bit-flip;1
f;newton_raphson_hardned.hpp;70;1.4305996894836426;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.545196533203125;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.9685449600219727;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.1323223114013672;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;1.4870948791503906;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.69095778465271;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;0.9518444538116455;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.488776445388794;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.6273491382598877;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;1.506516933441162;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;1.0733025074005127;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.0582561492919922;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;55;1.3490033149719238;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;1.3171563148498535;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.1372382640838623;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.6890511512756348;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.1114251613616943;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;0.6494960784912109;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.4519245624542236;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.4113311767578125;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.3451471328735352;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;0.5481019020080566;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.9168972969055176;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;1.3071024417877197;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;0.8153228759765625;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.4418020248413086;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.2076547145843506;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.6970264911651611;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;2.9894638061523438;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.8956646919250488;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;1.0831544399261475;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;1.7395222187042236;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;1.7567551136016846;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;0.755347490310669;0-6;Random bit-flip;1
a;newton_raphson_hardned.hpp;12;1.4379100799560547;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.1927804946899414;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;1.0391499996185303;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.8059403896331787;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.7986326217651367;0-6;Random bit-flip;1
found_root;newton_raphson_hardned.hpp;89;1.8355140686035156;0-6;Random bit-flip;1
f;newton_raphson_hardned.hpp;70;0.8329617977142334;0-6;Random bit-flip;1
df_x_too_small;newton_raphson_hardned.hpp;88;0.8609633445739746;0-6;Random bit-flip;1
x_copy;newton_raphson_hardned.hpp;77;0.8644073009490967;0-6;Random bit-flip;1
h;newton_raphson_hardned.hpp;73;1.2178840637207031;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;1.5501253604888916;0-6;Random bit-flip;1
f_copy;newton_raphson_hardned.hpp;80;1.6823065280914307;0-6;Random bit-flip;1
currIter;newton_raphson_hardned.hpp;90;0.9266567230224609;0-6;Random bit-flip;1
h_copy;newton_raphson_hardned.hpp;83;1.3725693225860596;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;1.2807157039642334;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;0.8534195423126221;0-6;Random bit-flip;1
found_root_copy;newton_raphson_hardned.hpp;93;0.9915149211883545;0-6;Random bit-flip;1
b;newton_raphson_hardned.hpp;12;0.896345853805542;0-6;Random bit-flip;1
df_x_too_small_copy;newton_raphson_hardned.hpp;92;0.6468312740325928;0-6;Random bit-flip;1
currIter_copy;newton_raphson_hardned.hpp;94;1.3923847675323486;0-6;Random bit-flip;1
x;newton_raphson_hardned.hpp;76;0.9305951595306396;0-6;Random bit-flip;1
